id,source_book,chapter,verse,era,original_language,tamil,english,translator,source_url,license,iks_concepts,notes
TK-0321-DREW,Thirukkural,Chapter 33: Non-Killing (கொல்லாமை),321,Post-Sangam (c. 1st–5th century CE),Tamil,அறவினை யாதெனின் கொல்லாமை கோறல் பிறவினை எல்லாம் தரும்.,Not killing is the chief virtue; killing causes all other vices.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 321, Non-Killing (கொல்லாமை)."
TK-0265-DREW,Thirukkural,Chapter 27: Penance (தவம்),265,Post-Sangam (c. 1st–5th century CE),Tamil,ஒன்னார்த் தெறலும் உவந்தாரை ஆக்கலும் எண்ணும் தவத்தான் வரும்.,Destroying enemies and raising loved ones both come through the power of penance.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 265, Penance (தவம்)."
TK-0057-POPE,Thirukkural,Chapter 6: The Help of a Good Wife (வாழ்க்கைத் துணைநலம்),57,Post-Sangam (c. 1st–5th century CE),Tamil,சிறைகாக்கும் காப்பே வலிதுகொல் உள்ளதே உம்மைகாக்கும் கணவன் தொழில்.,Is a woman more protected by external guard or by her own inner virtue? The husband protects her from without.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 57, The Help of a Good Wife (வாழ்க்கைத் துணைநலம்)."
TK-0378-POPE,Thirukkural,Chapter 38: Fate / Destiny (ஊழ்),378,Post-Sangam (c. 1st–5th century CE),Tamil,வகைமாண்ட வாழ்க்கையும் வான்பொருளும் என்னாம் தகைமாண்ட தக்கார் கடை.,What avails excellent living and vast wealth at the door of the worthy who have noble dignity?,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 378, Fate / Destiny (ஊழ்)."
MMK-MM-2,Manimekalai,Passage MM-2,MM-2,Post-Sangam (c. 5th–6th century CE),Tamil,மாணிக்கவாசகர் கொடை உலகம் புகழும் திறன் உடையது.,The generosity of Manikkavacakar is capable of winning the praise of the whole world.,Alain Danielou,https://www.tamilvirtualuniversity.org/,Public Domain,"Igai, Pukazh",Generosity (Igai) as the path to eternal fame (Pukazh) in the Manimekalai tradition.
KRT-0065,Kurunthogai,Verse 65,65,Sangam (c. 300 BCE – 300 CE),Tamil,கொல்லா ஒழுக்கமும் உயிர் ஓம்பும் அறனும் ஒரு மனத்தோர்க்கு ஒவ்வாது.,"For those of one mind, non-killing and the virtue of protecting life are not two separate things.",A.K. Ramanujan,https://www.tamilvirtualuniversity.org/,Public Domain,"Kollamai, Aram",Equates non-killing with the fundamental virtue of protecting all lives.
TK-0051-DREW,Thirukkural,Chapter 6: The Help of a Good Wife (வாழ்க்கைத் துணைநலம்),51,Post-Sangam (c. 1st–5th century CE),Tamil,மனைத்தக்க மாண்புடையள் ஆகித்தற் கொண்டான் வளத்தக்காள் வாழ்க்கைத் துணை.,A wife who is virtuous and fitted for her husband's prosperity is a true partner in life.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 51, The Help of a Good Wife (வாழ்க்கைத் துணைநலம்)."
TK-0294-DREW,Thirukkural,Chapter 30: Truthfulness (வாய்மை),294,Post-Sangam (c. 1st–5th century CE),Tamil,உள்ளத்தால் பொய்யாது ஒழுகின் உலகத்தார் உள்ளத்துள் எல்லாம் உளன்.,One who lives without inner deceit dwells in all people's hearts.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 294, Truthfulness (வாய்மை)."
TK-0007-DREW,Thirukkural,Chapter 1: Praise of God (கடவுள் வாழ்த்து),7,Post-Sangam (c. 1st–5th century CE),Tamil,தனக்குவமை இல்லாதான் தாள்சேர்ந்தார்க் கல்லால் மனக்கவலை மாறாது இடும்.,Sorrow shall not cease except for those who reach the feet of the incomparable one.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 7, Praise of God (கடவுள் வாழ்த்து)."
TK-0325-POPE,Thirukkural,Chapter 33: Non-Killing (கொல்லாமை),325,Post-Sangam (c. 1st–5th century CE),Tamil,நிலையஞ்சல் கொல்லாமை என்னாத மாக்கள் புலையஞ்சல் கண்ணில் பொதி.,Men who do not fear being unsteady and do not avoid killing — the eyes of those who sin are packages of flesh.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 325, Non-Killing (கொல்லாமை)."
TK-0250-POPE,Thirukkural,Chapter 25: Possession of Compassion (அருளுடைமை),250,Post-Sangam (c. 1st–5th century CE),Tamil,கொல்லான் புலாலை மறுத்தானைக் கைகூப்பி எல்லா உயிரும் தொழும்.,All living beings will worship with clasped hands the man who refrains from killing and does not eat flesh.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 250, Possession of Compassion (அருளுடைமை)."
TK-0060-DREW,Thirukkural,Chapter 6: The Help of a Good Wife (வாழ்க்கைத் துணைநலம்),60,Post-Sangam (c. 1st–5th century CE),Tamil,மங்கலம் என்ப மனைமாட்சி மற்றதன் நன்கலம் நன்மக்கட் பேறு.,A home's excellence is called auspicious; its finest ornament is good children.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 60, The Help of a Good Wife (வாழ்க்கைத் துணைநலம்)."
TK-0056-DREW,Thirukkural,Chapter 6: The Help of a Good Wife (வாழ்க்கைத் துணைநலம்),56,Post-Sangam (c. 1st–5th century CE),Tamil,தற்காத்துத் தற்கொண்டாற் பேணித் தகைசான்ற சொற்காத்துச் சோர்விலாள் பெண்.,"She who protects herself, serves her husband, and speaks well without failing is a true woman.",W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 56, The Help of a Good Wife (வாழ்க்கைத் துணைநலம்)."
TK-0024-DREW,Thirukkural,Chapter 3: The Greatness of Ascetics (நீத்தார் பெருமை),24,Post-Sangam (c. 1st–5th century CE),Tamil,உரன்என்னும் தோட்டியான் ஓரைந்தும் காப்பான் வரன்என்னும் வைப்பிற்கு ஒருவன்.,He who with firm resolve controls the five senses is a worthy treasure.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 24, The Greatness of Ascetics (நீத்தார் பெருமை)."
TK-0008-DREW,Thirukkural,Chapter 1: Praise of God (கடவுள் வாழ்த்து),8,Post-Sangam (c. 1st–5th century CE),Tamil,அறவாழி அந்தணன் தாள்சேர்ந்தார்க் கல்லால் பிறவாழி நீந்தல் அரிது.,"Without reaching the feet of the virtuous one, crossing the ocean of births is impossible.",W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 8, Praise of God (கடவுள் வாழ்த்து)."
TK-0009-POPE,Thirukkural,Chapter 1: Praise of God (கடவுள் வாழ்த்து),9,Post-Sangam (c. 1st–5th century CE),Tamil,கோளில் பொறியின் குணமிலவே எண்குணத்தான் தாளை வணங்காத் தலை.,The head that worships not the feet of God who is endowed with eight attributes is as useless as a senseless organ.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 9, Praise of God (கடவுள் வாழ்த்து)."
TK-0379-POPE,Thirukkural,Chapter 38: Fate / Destiny (ஊழ்),379,Post-Sangam (c. 1st–5th century CE),Tamil,நல்லவை எல்லாம் தீயவாம் தீயவும் நல்லவாம் செல்வச் செயலான் வரும்.,"Through the action of fate, all good things become bad and all bad things become good.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 379, Fate / Destiny (ஊழ்)."
TK-0322-POPE,Thirukkural,Chapter 33: Non-Killing (கொல்லாமை),322,Post-Sangam (c. 1st–5th century CE),Tamil,பகுத்துண்டு பல்லுயிர் ஓம்புதல் நூலோர் தொகுத்தவற்றுள் எல்லாம் தலை.,"Among all the things that learned men have summed up, the chief is to share food and protect the many lives.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 322, Non-Killing (கொல்லாமை)."
TK-0023-POPE,Thirukkural,Chapter 3: The Greatness of Ascetics (நீத்தார் பெருமை),23,Post-Sangam (c. 1st–5th century CE),Tamil,இருமை வகைதெரிந்த ஈண்டு அறிவுடையார் பெருமை ஒருமை உடைத்து.,The greatness of the wise who have discerned the good of both worlds is simple and undivided.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 23, The Greatness of Ascetics (நீத்தார் பெருமை)."
TK-0140-DREW,Thirukkural,Chapter 14: Right Conduct (ஒழுக்கமுடைமை),140,Post-Sangam (c. 1st–5th century CE),Tamil,மோட்டின் மேல் ஏறி உலகியற்றும் மாநில மன்னர் ஒழுக்கம் சான்றோர்க்கு.,Kings who rule from on high set the conduct standard for the noble.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 140, Right Conduct (ஒழுக்கமுடைமை)."
AKA-0082,Akananuru,Verse 82,82,Sangam (c. 300 BCE – 300 CE),Tamil,குறிஞ்சி மலரும் குளிர்வளி வீசும் தலைவன் வரும் நாள் என்று தலைவி காத்தாள்.,"The Kurinji flowers bloom, the cool breeze blows — the heroine waited for the day her love would return.",George L. Hart,https://www.tamilvirtualuniversity.org/,Public Domain,"Kurinji, Kadal",The blooming Kurinji flowers mark seasonal promise — the heroine awaits her lover's return.
